x,y
228.581273513,82.6018081741
228.911274817,84.6918164307
229.571277424,85.3518190380
227.701270036,84.6918164307
228.031271340,86.7818246872
237.321664019,130.424637928
184.005854086,89.4124764414
131.108241411,24.9906804825
103.425561291,59.3247293907
105.193534217,60.4871867480
103.446871982,61.4261766895
104.379218827,61.3821739065
106.147191752,62.5446312638
105.540985484,61.2494748574
104.400529518,63.4836212053
104.335216044,60.449827062
101.167341451,62.6239216322
99.5394013718,62.7786220728
101.988990638,61.8843256144
101.610822782,63.7710206949
101.898912972,64.9254535548
101.988990638,61.8843256144
99.5481165694,59.6634654606
97.9201764900,59.8181659011
100.369765756,58.9238694428
98.7477780738,62.5045087771
98.1415718053,61.2093523707
99.9915979000,60.8105645233
100.279688090,61.9649973832
100.369765756,58.9238694428
102.153096976,58.7618352050
100.525156897,58.9165356456
99.5847855552,60.4404211643
101.352758481,61.6028785216
100.746552212,60.3077221152
99.6060962465,62.5418684631
102.596578307,59.9089342678
102.884668497,61.0633671277
98.0455417420,60.8245414174
98.8671909289,60.0849453997
98.4890230726,61.9716404802
98.8671909289,60.0849453997
95.4492765325,58.6110150608
96.2709257194,57.8714190430
95.8927578631,59.7581141235
96.2709257194,57.8714190430
95.1604956425,59.0918560773
109.217529520,63.9151876965
96.7104674971,58.4772740472
100.828931750,61.7988920421
102.596904675,62.9613493993
100.850242441,63.9003393408
101.782589285,63.8563365579
103.550562211,65.0187939151
102.944355942,63.7236375088
101.803899977,65.9577838566
101.738586502,62.9239897133
98.5707119098,65.0980842835
96.9427718304,65.2527847241
99.3923610967,64.3584882657
99.0141932404,66.2451833463
99.3022834302,67.3996162062
99.3923610967,64.3584882657
96.9514870280,62.1376281119
95.3235469486,62.2923285525
97.7731362149,61.3980320941
96.1511485324,64.9786714284
95.5449422639,63.6835150221
97.3949683586,63.2847271746
97.6830585484,64.4391600345
97.7731362149,61.3980320941
99.5564674349,61.2359978564
97.9285273556,61.3906982970
96.9881560138,62.9145838157
98.7561289393,64.0770411729
98.1499226708,62.7818847666
97.0094667051,65.0160311144
99.9999487655,62.3830969191
100.288038955,63.5375297790
95.4489122006,63.2987040688
96.2705613875,62.5591080510
95.8923935312,64.4458031315
96.2705613875,62.5591080510
92.8526469911,61.0851777121
93.6742961780,60.3455816943
93.2961283217,62.2322767748
93.6742961780,60.3455816943
92.5638661011,61.5660187287
106.620899978,66.3893503479
99.6762323115,64.2049073689
101.444205237,65.3673647262
99.6975430028,66.3063546677
100.629889847,66.2623518847
102.397862773,67.4248092419
101.791656504,66.1296528356
100.651200539,68.3637991834
100.585887064,65.3300050402
97.4180124717,67.5040996104
95.7900723924,67.6588000509
98.2396616586,66.7645035926
97.8614938023,68.6511986731
98.1495839921,69.8056315330
98.2396616586,66.7645035926
95.7987875899,64.5436434387
94.1708475106,64.6983438793
96.6204367768,63.8040474209
94.9984490943,67.3846867552
94.3922428258,66.0895303489
96.2422689205,65.6907425015
96.5303591103,66.8451753614
96.6204367768,63.8040474209
98.4037679969,63.6420131832
96.7758279175,63.7967136238
95.8354565757,65.3205991425
97.6034295013,66.4830564997
96.9972232328,65.1879000934
95.856767267,67.4220464412
98.8472493275,64.7891122459
99.1353395173,65.9435451058
94.2962127625,65.7047193956
95.1178619494,64.9651233778
94.7396940931,66.8518184583
95.1178619494,64.9651233778
91.6999475530,63.4911930389
92.5215967399,62.7515970211
92.1434288836,64.6382921017
92.5215967399,62.7515970211
91.4111666630,63.9720340555
105.468200540,68.7953656747
105.295412172,68.2811452120
107.063385098,69.4436025692
105.316722864,70.3825925107
106.249069708,70.3385897277
108.017042634,71.5010470850
107.410836365,70.2058906786
106.270380400,72.4400370265
106.205066925,69.4062428832
103.037192333,71.5803374534
101.409252253,71.7350378940
103.858841520,70.8407414356
103.480673663,72.7274365162
103.768763853,73.8818693761
103.858841520,70.8407414356
101.417967451,68.6198812818
99.7900273715,68.7745817224
102.239616638,67.8802852640
100.617628955,71.4609245983
100.011422687,70.1657681920
101.861448781,69.7669803445
102.149538971,70.9214132044
102.239616638,67.8802852640
104.022947858,67.7182510263
102.395007778,67.8729514668
101.454636437,69.3968369855
103.222609362,70.5592943428
102.616403094,69.2641379365
101.475947128,71.4982842843
104.466429188,68.865350089
104.754519378,70.0197829489
99.9153926234,69.7809572387
100.737041810,69.0413612209
100.358873954,70.9280563014
100.737041810,69.0413612209
97.3191274140,67.5674308820
98.1407766009,66.8278348642
97.7626087446,68.7145299447
98.1407766009,66.8278348642
97.0303465240,68.0482718986
111.087380401,72.8716035178
108.234382872,69.2277981405
110.002355798,70.3902554977
108.255693564,71.3292454392
109.188040408,71.2852426562
110.956013334,72.4477000135
110.349807065,71.1525436071
109.209351100,73.3866899550
109.144037625,70.3528958117
105.976163033,72.5269903819
104.348222953,72.6816908225
106.797812220,71.7873943641
106.419644363,73.6740894446
106.707734553,74.8285223045
106.797812220,71.7873943641
104.356938151,69.5665342103
102.728998072,69.7212346508
105.178587338,68.8269381925
103.556599655,72.4075775268
102.950393387,71.1124211204
104.800419481,70.7136332730
105.088509671,71.8680661329
105.178587338,68.8269381925
106.961918558,68.6649039547
105.333978479,68.8196043953
104.393607137,70.3434899140
106.161580062,71.5059472713
105.555373794,70.2107908649
104.414917828,72.4449372128
107.405399888,69.8120030175
107.693490078,70.9664358774
102.854363323,70.7276101671
103.676012510,69.9880141494
103.297844654,71.8747092299
103.676012510,69.9880141494
100.258098114,68.5140838105
101.079747301,67.7744877927
100.701579445,69.6611828732
101.079747301,67.7744877927
99.9693172240,68.9949248270
114.026351101,73.8182564462
114.665525549,63.6783701401
116.433498475,64.8408274973
114.686836240,65.7798174388
115.619183085,65.7358146559
117.387156010,66.8982720131
116.780949742,65.6031156068
115.640493776,67.8372619546
115.575180302,64.8034678113
112.407305709,66.9775623815
110.779365630,67.1322628221
113.228954896,66.2379663638
112.850787040,68.1246614443
113.138877230,69.2790943042
113.228954896,66.2379663638
110.788080827,64.0171062099
109.160140748,64.1718066505
111.609730014,63.2775101921
109.987742332,66.8581495264
109.381536063,65.5629931201
111.231562158,65.1642052726
111.519652348,66.3186381325
111.609730014,63.2775101921
113.393061234,63.1154759544
111.765121155,63.2701763950
110.824749813,64.7940619137
112.592722739,65.9565192709
111.986516470,64.6613628646
110.846060504,66.8955092124
113.836542565,64.2625750171
114.124632755,65.4170078770
109.285506000,65.1781821668
110.107155187,64.4385861490
109.728987331,66.3252812295
110.107155187,64.4385861490
106.689240790,62.9646558101
107.510889977,62.2250597923
107.132722121,64.1117548728
107.510889977,62.2250597923
106.400459900,63.4454968267
120.457493778,68.2688284459
118.104982496,59.8981765705
119.872955422,61.0606339278
118.126293187,61.9996238693
119.058640032,61.9556210863
120.826612957,63.1180784435
120.220406689,61.8229220372
119.079950723,64.0570683850
119.014637249,61.0232742418
115.846762656,63.1973688120
114.218822577,63.3520692526
116.668411843,62.4577727942
116.290243987,64.3444678747
116.578334177,65.4989007346
116.668411843,62.4577727942
114.227537774,60.2369126403
112.599597695,60.3916130809
115.049186961,59.4973166226
113.427199279,63.0779559569
112.820993010,61.7827995505
114.671019105,61.3840117031
114.959109295,62.5384445630
115.049186961,59.4973166226
116.832518181,59.3352823848
115.204578102,59.4899828254
114.264206760,61.0138683441
116.032179686,62.1763257013
115.425973417,60.8811692950
114.285517452,63.1153156428
117.275999512,60.4823814476
117.564089702,61.6368143075
112.724962947,61.3979885972
113.546612134,60.6583925795
113.168444278,62.5450876600
113.546612134,60.6583925795
110.128697738,59.1844622405
110.950346924,58.4448662228
110.572179068,60.3315613033
110.950346924,58.4448662228
109.839916848,59.6653032571
123.896950725,64.4886348763
125.306651426,54.1758500747
122.516944690,54.4632495644
122.805034880,55.6176824243
116.066617551,49.7840849468
130.123651428,54.6074165660
128.744503837,54.1944914420
125.954797101,54.4818909316
126.242887291,55.6363237915
133.561503839,54.6260579332
124.448074976,54.5134425056
122.701412741,55.4524324471
123.633759586,55.4084296641
125.401732511,56.5708870213
124.795526243,55.2757306150
123.655070277,57.5098769628
123.589756803,54.4760828196
120.421882210,56.6501773898
118.793942131,56.8048778303
121.243531397,55.9105813720
120.865363541,57.7972764525
121.153453731,58.9517093124
121.243531397,55.9105813720
118.802657328,53.6897212181
117.174717249,53.8444216587
118.002318833,56.5307645346
117.396112564,55.2356081283
119.246138659,54.8368202809
119.534228849,55.9912531408
118.839326314,54.4666769219
120.607299240,55.6291342791
120.001092971,54.3339778728
118.860637005,56.5681242206
121.851119066,53.9351900253
122.139209256,55.0896228852
117.300082501,54.8507971750
118.121731688,54.1112011572
117.743563832,55.9978962378
118.121731688,54.1112011572
114.703817292,52.6372708183
115.525466478,51.8976748005
115.147298622,53.7843698811
115.525466478,51.8976748005
114.415036401,53.1181118349
128.472070279,57.9414434541
119.998288353,54.0202351705
121.766261279,55.1826925278
120.019599044,56.1216824693
120.951945889,56.0776796863
122.719918814,57.2401370435
122.113712546,55.9449806372
120.973256580,58.1791269850
120.907943106,55.1453328418
117.740068513,57.3194274120
116.112128434,57.4741278525
118.561717700,56.5798313942
118.183549844,58.4665264747
118.471640034,59.6209593346
118.561717700,56.5798313942
116.120843631,54.3589712403
114.492903552,54.5136716809
116.942492818,53.6193752225
115.320505136,57.2000145568
114.714298867,55.9048581505
116.564324962,55.5060703031
116.852415152,56.6605031630
116.942492818,53.6193752225
117.097883959,53.6120414254
116.157512617,55.1359269441
117.925485543,56.2983843013
117.319279274,55.0032278950
116.178823308,57.2373742428
119.169305369,54.6044400475
119.457395559,55.7588729074
114.618268804,55.5200471972
115.439917991,54.7804511794
115.061750135,56.6671462599
115.439917991,54.7804511794
112.022003594,53.3065208405
112.843652781,52.5669248227
112.465484925,54.4536199033
112.843652781,52.5669248227
111.733222704,53.7873618571
125.790256582,58.6106934763
111.574827905,55.6840395424
113.342800831,56.8464968996
111.596138596,57.7854868411
112.528485441,57.7414840581
114.296458366,58.9039414154
113.690252098,57.6087850091
112.549796132,59.8429313569
112.484482658,56.8091372136
109.316608065,58.9832317838
107.688667986,59.1379322244
110.138257252,58.2436357660
109.760089396,60.1303308466
110.048179586,61.2847637065
110.138257252,58.2436357660
107.697383183,56.0227756122
106.069443104,56.1774760528
108.519032370,55.2831795944
106.897044688,58.8638189287
106.290838419,57.5686625224
108.140864514,57.1698746749
108.428954704,58.3243075348
108.519032370,55.2831795944
110.302363590,55.1211453567
108.674423511,55.2758457972
107.734052169,56.7997313160
109.502025095,57.9621886732
108.895818826,56.6670322669
107.755362860,58.9011786147
110.745844921,56.2682444194
111.033935111,57.4226772793
106.194808356,57.1838515691
107.016457543,56.4442555513
106.638289687,58.3309506318
107.016457543,56.4442555513
117.366796134,60.2744978482
125.445495367,58.2854826921
127.213468292,59.4479400493
125.466806058,60.3869299908
126.399152902,60.3429272078
128.167125828,61.5053845651
127.560919559,60.2102281587
126.420463594,62.4443745066
126.355150119,59.4105803633
123.187275527,61.5846749335
121.559335447,61.7393753741
124.008924714,60.8450789157
123.630756857,62.7317739962
123.918847047,63.8862068561
124.008924714,60.8450789157
121.568050645,58.6242187619
119.940110566,58.7789192024
122.389699832,57.8846227441
120.767712149,61.4652620784
120.161505881,60.1701056720
122.011531976,59.7713178246
122.299622165,60.9257506845
122.389699832,57.8846227441
124.173031052,57.7225885063
122.545090973,57.8772889469
121.604719631,59.4011744656
123.372692556,60.5636318229
122.766486288,59.2684754165
121.626030322,61.5026217644
124.616512383,58.8696875691
124.904602572,60.0241204290
120.065475818,59.7852947187
120.887125004,59.0456987010
120.508957148,60.9323937815
120.887125004,59.0456987010
117.469210608,57.5717683621
118.290859795,56.8321723443
117.912691939,58.7188674248
118.290859795,56.8321723443
117.180429718,58.0526093786
131.237463595,62.8759409978
145.842116877,34.3494008499
141.964672155,34.6881369197
140.336732076,34.8428373603
142.786321342,33.9485409019
142.786321342,33.9485409019
144.569652562,33.7865066642
142.941712483,33.9412071048
145.013133893,34.9336057269
141.283746515,35.1096168588
141.283746515,35.1096168588
137.865832118,33.6356865199
138.687481305,32.8960905021
138.309313449,34.7827855826
138.687481305,32.8960905021
137.577051228,34.1165275365
156.662920822,43.4787624623
164.000849288,69.6794108092
165.111279365,68.4589737749
164.733111509,70.3456688554
165.111279365,68.4589737749
164.289630178,69.1985697926
166.760530136,70.4057206330
153.361987728,66.5636536536
154.472417805,65.3432166192
154.094249948,67.2299116997
154.472417805,65.3432166192
153.650768618,66.0828126370
157.068683014,67.5567429759
156.690515158,69.4434380564
157.068683014,67.5567429759
156.247033827,68.2963389937
158.726648982,66.3883332219
160.354589062,66.2336327813
158.571257842,66.3956670190
156.343063891,68.6811499470
156.949270159,69.9763063533
158.571257842,66.3956670190
156.121668575,67.2899634774
157.749608655,67.1352630368
160.100405057,72.3972511311
159.812314867,71.2428182712
162.536708129,67.9216246383
162.602021604,70.9554187815
163.742477569,68.7212724337
164.348683838,70.0164288400
162.580710912,68.8539714828
161.648364068,68.8979742657
163.395026302,67.9589843242
161.627053376,66.7965269670
154.075757081,68.4371233355
153.697589224,70.3238184160
154.075757081,68.4371233355
153.254107894,69.1767193532
156.672022290,70.6506496922
156.293854434,72.5373447727
156.672022290,70.6506496922
155.850373103,71.3902457099
160.689499858,71.6290714202
160.401409668,70.4746385603
157.410927608,73.1075727555
158.551383573,70.8734264077
159.157589842,72.1685828140
157.389616916,71.0061254568
158.084519451,72.5307016757
157.796429261,71.3762688158
155.946403166,71.7750566632
156.552609435,73.0702130696
155.725007851,70.3838701936
157.352947931,70.2291697530
159.793821999,72.4500299069
159.703744333,75.4911578473
159.415654143,74.3367249874
159.793821999,72.4500299069
157.344232733,73.3443263653
158.972172812,73.1896259247
162.140047405,71.0155313545
162.205360879,74.0493254977
163.345816845,71.8151791499
163.952023114,73.1103355562
162.184050188,71.9478781990
161.251703344,71.9918809820
162.998365578,71.0528910405
161.230392652,69.8904336832
161.731694420,65.8668173264
155.398833397,63.0149967576
155.110743207,61.8605638977
153.260717112,62.2593517451
153.866923381,63.5545081514
154.667261876,60.7134648349
154.503155538,63.8359552443
154.413077872,66.8770831847
154.124987682,65.7226503248
154.503155538,63.8359552443
153.681506351,64.5755512621
156.849380944,62.4014566919
156.914694418,65.4352508351
158.055150384,63.2011044873
158.661356652,64.4962608936
156.893383727,63.3338035364
155.961036882,63.3778063194
157.707699117,62.4388163779
155.939726191,61.2763590206
156.281278334,69.1992396784
153.210940567,67.8286832456
154.559945324,74.8881714000
207.771004415,39.9291069332
208.576576853,38.2104970278
206.698157285,38.8219554290
223.889183590,24.1360469361
210.176713918,39.1272037653
210.982286356,37.4085938599
209.103866789,38.0200522611
219.617708324,17.2596702473
221.496127891,16.6482118461
220.690555453,18.3668217515
217.211998820,18.0615734152
219.090418388,17.4501150140
218.284845950,19.1687249194
221.488815716,18.2397741192
223.367235283,17.628315718
222.561662845,19.3469256234
219.083106212,19.0416772871
220.961525779,18.4302188859
220.155953341,20.1488287913
227.380004421,23.0972439259
229.258423988,22.4857855247
228.452851550,24.2043954301
224.974294917,23.8991470938
226.852714485,23.2876886926
226.047142047,25.0062985980
230.629678405,25.7334933548
233.805214950,31.6515387340
234.454756516,34.8992465640
141.243804781,3.90453202648
142.049377219,2.18592212110
140.170957652,2.79738052230
143.649514285,3.10262885856
144.455086723,1.38401895319
142.576667156,1.99547735438
138.838095278,3.72633132250
139.643667715,2.00772141712
137.765248148,2.61917981832
141.243804781,2.92442815458
142.049377219,1.20581824921
140.170957652,1.81727665040
140.976503725,2.03342463467
141.782076163,0.314814729301
139.903656596,0.926273130495
143.382213229,1.23152146676
144.187785667,-0.487088438615
142.309366100,0.124369962579
137.705551761,1.33231821524
138.511124199,-0.386291690136
136.632704631,0.225166711059
140.111261264,0.530415047321
140.916833702,-1.18819485805
139.038414135,-0.576736456857
138.913712013,-1.72109291909
140.554029225,-1.46307941373
141.625433457,0.907337520209
